label,arm,fh,rows,dispatched_bytes,used_bytes,byte_follow_through,replay_mismatches,mean_abs_gap_blocks,max_abs_gap_blocks,frac_large_gap,mean_read_kib,frac_monotonic,frac_straddle,obj_size,cold_first_run_reads,cold_reentry_reads,cold_net_waste_bytes,cold_gross_waste_bytes
hemco,b,37069,25,0,0,NaN,0,0.230408,1.532715,0.125000,113.000,0.857143,0.125000,16208145,25,0,1310720,3792896
hemco,b,37070,3,0,0,NaN,0,0.470866,1.412109,0.333333,84.000,1.000000,0.000000,18106964,3,0,790528,917504
hemco,b,37048,3,0,0,NaN,0,0.398763,1.062500,0.333333,64.000,1.000000,0.000000,18569635,3,0,1900544,1957888
hemco,b,37062,2,0,0,NaN,0,0.622803,1.242188,0.500000,6.000,1.000000,0.000000,18569635,2,0,1036288,1044480
hemco,b,37060,4,0,0,NaN,0,0.305298,1.219727,0.250000,61.000,1.000000,0.250000,18569635,4,0,806912,917504
hemco,b,37084,37,16055974,0,0.000000,1,3.942566,28.170410,0.250000,113.000,1.000000,0.125000,292880038,2,0,1388544,1957888
hemco,b,37094,10,0,0,NaN,0,1.586426,3.960938,0.500000,123.000,0.857143,0.250000,56195851,3,0,1536000,1835008
hemco,b,37086,33,0,0,NaN,0,1.086975,7.603027,0.250000,88.000,0.857143,0.125000,119511197,2,0,1953792,2039808
hemco,b,37106,36,16044938,0,0.000000,1,2.942566,23.540527,0.125000,128.000,1.000000,0.125000,225760138,31,0,528384,4587520
hemco,b,37098,36,0,0,NaN,0,4.012939,32.103516,0.125000,128.000,1.000000,0.125000,292880038,36,0,1576960,5505024
hemco,b,37058,144,212708207,5820416,0.027363,1,8.669861,69.296387,0.125000,97.000,1.000000,0.000000,808299375,31,56,3530752,6422528
hemco,b,37108,2,0,0,NaN,0,0.519775,1.036621,0.500000,8.000,1.000000,0.000000,18106964,2,0,1032192,1040384
hemco,b,37056,125,0,0,NaN,0,10.182983,81.321289,0.125000,110.500,1.000000,0.000000,808299375,125,0,15347712,24100864
hemco,b,37072,22,87325056,0,0.000000,1,2.096375,16.770996,0.125000,128.000,1.000000,0.125000,238320000,16,0,282624,2752512
hemco,b,37078,30,0,0,NaN,0,0.910156,6.382324,0.125000,103.000,1.000000,0.125000,117255641,30,0,2854912,5791744
hemco,b,37112,26,0,0,NaN,0,0.218445,1.445312,0.125000,113.000,0.857143,0.125000,15279252,26,0,262144,2875392
hemco,b,37091,107,665693039,1679360,0.002523,2,1.860962,9.821777,0.250000,98.500,1.000000,0.125000,808299375,2,0,1867776,2076672
